ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-01-07,710.2621834267464,22.69408220476913,1455.3505092265373,710.2621829226546,710.2621838859683,25.697392231817826,25.697392231817826,25.697392231817826,25.697392231817826,25.697392231817826,25.697392231817826,0.0,0.0,0.0,735.9595756585643
2024-01-08,710.0832411403061,34.22882911625643,1502.2904810649072,710.0832405423312,710.0832417102863,77.65278579642006,77.65278579642006,77.65278579642006,77.65278579642006,77.65278579642006,77.65278579642006,0.0,0.0,0.0,787.7360269367261
2024-01-09,709.9042988538656,-113.94838046414864,1338.6680233462282,709.9042981594366,709.9042995017627,-85.79778944972357,-85.79778944972357,-85.79778944972357,-85.79778944972357,-85.79778944972357,-85.79778944972357,0.0,0.0,0.0,624.106509404142
2024-01-10,709.7253565674254,-61.377850359434994,1372.2440998248312,709.7253557957713,709.7253573431312,-49.583024354141436,-49.583024354141436,-49.583024354141436,-49.583024354141436,-49.583024354141436,-49.583024354141436,0.0,0.0,0.0,660.1423322132839
2024-01-11,709.5464142809849,-306.947169312402,1225.513383587147,709.546413401366,709.546415182146,-274.4300139601666,-274.4300139601666,-274.4300139601666,-274.4300139601666,-274.4300139601666,-274.4300139601666,0.0,0.0,0.0,435.1164003208183
2024-01-12,709.3674719945445,184.1379498554829,1696.2194475260344,709.3674710373367,709.3674729879712,207.8821438314502,207.8821438314502,207.8821438314502,207.8821438314502,207.8821438314502,207.8821438314502,0.0,0.0,0.0,917.2496158259947
2024-01-13,709.1885297081042,52.41557170601556,1586.4760056583946,709.1885286707917,709.1885308340868,98.57850590392457,98.57850590392457,98.57850590392457,98.57850590392457,98.57850590392457,98.57850590392457,0.0,0.0,0.0,807.7670356120287
2024-01-14,709.0095874216638,-26.008145041989252,1428.2628519686652,709.0095862808627,709.0095886370261,25.697392232459194,25.697392232459194,25.697392232459194,25.697392232459194,25.697392232459194,25.697392232459194,0.0,0.0,0.0,734.706979654123
2024-01-15,708.8306451352233,-15.784239034905745,1518.2290524447815,708.8306439033385,708.8306464370689,77.652785796653,77.652785796653,77.652785796653,77.652785796653,77.652785796653,77.652785796653,0.0,0.0,0.0,786.4834309318763
2024-01-16,708.651702848783,-116.47664351082307,1408.2966473872923,708.6517015107452,708.6517042965031,-85.79778944995387,-85.79778944995387,-85.79778944995387,-85.79778944995387,-85.79778944995387,-85.79778944995387,0.0,0.0,0.0,622.8539133988291
2024-01-17,708.4727605623426,-42.17315725964513,1406.0747289025737,708.4727590859939,708.4727621182155,-49.58302435443244,-49.58302435443244,-49.58302435443244,-49.58302435443244,-49.58302435443244,-49.58302435443244,0.0,0.0,0.0,658.8897362079101
2024-01-18,708.2938182759023,-347.93033751861753,1194.944638922162,708.2938166960431,708.293819967123,-274.4300139599797,-274.4300139599797,-274.4300139599797,-274.4300139599797,-274.4300139599797,-274.4300139599797,0.0,0.0,0.0,433.86380431592255
2024-01-19,708.1148759894618,140.16443621590128,1687.775068759068,708.1148742959344,708.1148778231254,207.88214383203038,207.88214383203038,207.88214383203038,207.88214383203038,207.88214383203038,207.88214383203038,0.0,0.0,0.0,915.9970198214921
